domain,config_name,start_url,date,brand,url,reference_code,image_url,id,list,brand.1,category,currency,price,name,variant,reference,collection,productMaterialStrap,productSpecialEdition,size,isAvailable,isSellable,Exchange Rate,price_eur
panerai.com,panerai_all,https://www.panerai.cn/cn/zh-cn/collections/watch-collection/luminor-due.html,2025/2/17,Panerai_watches_CNY,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor-due/pam01552-luminor-due.html,PNPAM01552,,PAM01552,Luminor Due,PANERAI,Watch,CNY,52200,PNPAM01552 - Luminor Due,同色系配色 - 黑色,PAM01552,Luminor Due,同色系配色,False,38毫米,False,True,7.6127,6856.962707055315
panerai.com,panerai_all,https://www.panerai.cn/cn/zh-cn/collections/watch-collection/luminor-due.html,2025/2/17,Panerai_watches_CNY,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor-due/pam01425-luminor-due-prada-re-nylon.html,PNPAM01425,,PAM01425,Luminor Due,PANERAI,Watch,CNY,52200,PNPAM01425 - Luminor Due庐米诺杜尔,同色系配色 - 粉红色,PAM01425,Luminor Due,同色系配色,False,38毫米,True,True,7.6127,6856.962707055315
panerai.com,panerai_all,https://www.panerai.cn/cn/zh-cn/collections/watch-collection/luminor-due.html,2025/2/17,Panerai_watches_CNY,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor-due/pam01426-luminor-due-prada-re-nylon.html,PNPAM01426,,PAM01426,Luminor Due,PANERAI,Watch,CNY,52200,PNPAM01426 - Luminor Due庐米诺杜尔,同色系配色 - Gris,PAM01426,Luminor Due,同色系配色,False,38毫米,True,True,7.6127,6856.962707055315
panerai.com,panerai_all,https://www.panerai.cn/cn/zh-cn/collections/watch-collection/luminor-due.html,2025/2/17,Panerai_watches_CNY,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor-due/pam01123-luminor-due.html,PNPAM01123,,PAM01123,Luminor Due,PANERAI,Watch,CNY,58200,PNPAM01123 - Luminor Due庐米诺杜尔, - ,PAM01123,Luminor Due,,False,38毫米,True,True,7.6127,7645.119340050179
panerai.com,panerai_all,https://www.panerai.cn/cn/zh-cn/collections/watch-collection/luminor-due.html,2025/2/17,Panerai_watches_CNY,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor-due/pam01508-luminor-due.html,PNPAM01508,,PAM01508,Luminor Due,PANERAI,Watch,CNY,59700,PNPAM01508 - Luminor Due,- - 粉红色,PAM01508,Luminor Due,-,False,38毫米,True,True,7.6127,7842.158498298895
panerai.com,panerai_all,https://www.panerai.cn/cn/zh-cn/collections/watch-collection/luminor-due.html,2025/2/17,Panerai_watches_CNY,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor-due/pam01311-luminor-due-pastello.html,PNPAM01311,,PAM01311,Luminor Due,PANERAI,Watch,CNY,59700,PNPAM01311 - Luminor Due Pastello,#NAME?,PAM01311,Luminor Due,-,False,38毫米,True,True,7.6127,7842.158498298895
panerai.com,panerai_all,https://www.panerai.cn/cn/zh-cn/collections/watch-collection/luminor-due.html,2025/2/17,Panerai_watches_CNY,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor-due/pam01319-luminor-due-pastello.html,PNPAM01319,,PAM01319,Luminor Due,PANERAI,Watch,CNY,59700,PNPAM01319 - Luminor Due Pastello,- - 红色,PAM01319,Luminor Due,-,False,38毫米,True,True,7.6127,7842.158498298895
panerai.com,panerai_all,https://www.panerai.cn/cn/zh-cn/collections/watch-collection/luminor-due.html,2025/2/17,Panerai_watches_CNY,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor-due/pam01309-luminor-due-pastello.html,PNPAM01309,,PAM01309,Luminor Due,PANERAI,Watch,CNY,59700,PNPAM01309 - Luminor Due Pastello,Bleu - 黑色,PAM01309,Luminor Due,Bleu,False,38毫米,True,True,7.6127,7842.158498298895
panerai.com,panerai_all,https://www.panerai.cn/cn/zh-cn/collections/watch-collection/luminor-due.html,2025/2/17,Panerai_watches_CNY,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor-due/pam01388-luminor-due.html,PNPAM01388,,PAM01388,Luminor Due,PANERAI,Watch,CNY,55200,PNPAM01388 - Luminor Due庐米诺杜尔,黑色 - 黑色,PAM01388,Luminor Due,黑色,False,42毫米,True,True,7.6127,7251.041023552747
panerai.com,panerai_all,https://www.panerai.cn/cn/zh-cn/collections/watch-collection/luminor-due.html,2025/2/17,Panerai_watches_CNY,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor-due/pam01250-luminor-due.html,PNPAM01250,,PAM01250,Luminor Due,PANERAI,Watch,CNY,55200,PNPAM01250 - Luminor Due庐米诺杜尔,黑色 - 黑色,PAM01250,Luminor Due,黑色,False,42毫米,True,True,7.6127,7251.041023552747
panerai.com,panerai_all,https://www.panerai.cn/cn/zh-cn/collections/watch-collection/luminor-due.html,2025/2/17,Panerai_watches_CNY,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor-due/pam01428-luminor-due-prada-re-nylon.html,PNPAM01428,,PAM01428,Luminor Due,PANERAI,Watch,CNY,55200,PNPAM01428 - Luminor Due庐米诺杜尔Prada Re-Nylon腕表,同色系配色 - Gris,PAM01428,Luminor Due,同色系配色,False,42毫米,False,True,7.6127,7251.041023552747
panerai.com,panerai_all,https://www.panerai.cn/cn/zh-cn/collections/watch-collection/luminor-due.html,2025/2/17,Panerai_watches_CNY,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor-due/pam01429-luminor-due-prada-re-nylon.html,PNPAM01429,,PAM01429,Luminor Due,PANERAI,Watch,CNY,55200,PNPAM01429 - Luminor Due庐米诺杜尔Prada Re-Nylon腕表,同色系配色 - Bleu foncé,PAM01429,Luminor Due,同色系配色,False,42毫米,False,True,7.6127,7251.041023552747
panerai.com,panerai_all,https://www.panerai.cn/cn/zh-cn/collections/watch-collection/luminor-due.html,2025/2/17,Panerai_watches_CNY,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor-due/pam01424-luminor-due.html,PNPAM01424,,PAM01424,Luminor Due,PANERAI,Watch,CNY,55200,PNPAM01424 - Luminor Due庐米诺杜尔,黑色 - 黑色,PAM01424,Luminor Due,黑色,False,42毫米,False,True,7.6127,7251.041023552747
panerai.com,panerai_all,https://www.panerai.cn/cn/zh-cn/collections/watch-collection/luminor-due.html,2025/2/17,Panerai_watches_CNY,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor-due/pam01124-luminor-due.html,PNPAM01124,,PAM01124,Luminor Due,PANERAI,Watch,CNY,61200,PNPAM01124 - Luminor Due庐米诺杜尔, - ,PAM01124,Luminor Due,,False,42毫米,True,True,7.6127,8039.197656547611
panerai.com,panerai_all,https://www.panerai.cn/cn/zh-cn/collections/watch-collection/luminor-due.html,2025/2/17,Panerai_watches_CNY,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor-due/pam01387-luminor-due.html,PNPAM01387,,PAM01387,Luminor Due,PANERAI,Watch,CNY,62700,PNPAM01387 - Luminor Due庐米诺杜尔,无 - 黑色,PAM01387,Luminor Due,无,False,42毫米,True,True,7.6127,8236.236814796326
panerai.com,panerai_all,https://www.panerai.cn/cn/zh-cn/collections/watch-collection/luminor-due.html,2025/2/17,Panerai_watches_CNY,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor-due/pam01539-luminor-due.html,PNPAM01539,,PAM01539,Luminor Due,PANERAI,Watch,CNY,62700,PNPAM01539 - Luminor Due庐米诺杜尔, - ,PAM01539,Luminor Due,,False,42毫米,False,True,7.6127,8236.236814796326
panerai.com,panerai_all,https://www.panerai.cn/cn/zh-cn/collections/watch-collection/luminor-due.html,2025/2/17,Panerai_watches_CNY,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor-due/pam01280-luminor-due-goldtech-madreperla.html,PNPAM01280,,PAM01280,Luminor Due,PANERAI,Watch,CNY,141000,PNPAM01280 - Luminor Due庐米诺杜尔 Goldtech™ Madreperla腕表,同色系配色 - 红色,PAM01280,Luminor Due,同色系配色,False,38毫米,True,True,7.6127,18521.6808753793
panerai.com,panerai_all,https://www.panerai.cn/cn/zh-cn/collections/watch-collection/luminor-due.html,2025/2/17,Panerai_watches_CNY,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor-due/pam01326-luminor-due-tuttooro.html,PNPAM01326,,PAM01326,Luminor Due,PANERAI,Watch,CNY,283400,PNPAM01326 - Luminor Due庐米诺杜尔TuttoOro腕表, - ,PAM01326,Luminor Due,,False,38毫米,True,True,7.6127,37227.264965124064
panerai.com,panerai_all,https://www.panerai.cn/cn/zh-cn/collections/watch-collection/luminor-due.html,2025/2/17,Panerai_watches_CNY,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor-due/pam01182-luminor-due-tuttooro.html,PNPAM01182,,PAM01182,Luminor Due,PANERAI,Watch,CNY,283400,PNPAM01182 - Luminor Due庐米诺杜尔TuttoOro腕表, - ,PAM01182,Luminor Due,,False,38毫米,True,True,7.6127,37227.264965124064
panerai.com,panerai_all,https://www.panerai.cn/cn/zh-cn/collections/watch-collection/luminor-due.html,2025/2/17,Panerai_watches_CNY,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor-due/pam01423-luminor-due-yellow-gold.html,PNPAM01423,,PAM01423,Luminor Due,PANERAI,Watch,CNY,163300,PNPAM01423 - Luminor Due庐米诺杜尔黄金腕表,同色系配色 - 绿色,PAM01423,Luminor Due,同色系配色,False,42毫米,True,True,7.6127,21450.996361343543
panerai.com,panerai_all,https://www.panerai.cn/cn/zh-cn/collections/watch-collection/luminor-due.html,2025/2/17,Panerai_watches_CNY,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor-due/pam01336-luminor-due-goldtech.html,PNPAM01336,,PAM01336,Luminor Due,PANERAI,Watch,CNY,163300,PNPAM01336 - Luminor Due庐米诺杜尔Goldtech™腕表,黑色 - 黑色,PAM01336,Luminor Due,黑色,False,42毫米,True,True,7.6127,21450.996361343543
panerai.com,panerai_all,https://www.panerai.cn/cn/zh-cn/collections/watch-collection/luminor-due.html,2025/2/17,Panerai_watches_CNY,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor-due/pam01329-luminor-due-platinumtech.html,PNPAM01329,,PAM01329,Luminor Due,PANERAI,Watch,CNY,298300,PNPAM01329 - Luminor Due庐米诺杜尔Platinumtech™腕表,同色系配色 - 棕色,PAM01329,Luminor Due,同色系配色,False,42毫米,True,True,7.6127,39184.52060372798
panerai.com,panerai_all,https://www.panerai.cn/cn/zh-cn/collections/watch-collection/luminor-due.html,2025/2/17,Panerai_watches_CNY,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor-due/pam01494-luminor-due-tuttooro.html,PNPAM01494,,PAM01494,Luminor Due,PANERAI,Watch,CNY,313100,PNPAM01494 - Luminor Due庐米诺杜尔TuttoOro腕表, - ,PAM01494,Luminor Due,,False,42毫米,False,True,7.6127,41128.64029844864
panerai.com,panerai_all,https://www.panerai.cn/cn/zh-cn/collections/watch-collection/luminor-due.html,2025/2/17,Panerai_watches_CNY,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor-due/pam01442-luminor-due-tuttooro.html,PNPAM01442,,PAM01442,Luminor Due,PANERAI,Watch,CNY,313100,PNPAM01442 - Luminor Due庐米诺杜尔TuttoOro腕表, - ,PAM01442,Luminor Due,,False,42毫米,False,True,7.6127,41128.64029844864
panerai.com,panerai_all,https://www.panerai.cn/cn/zh-cn/collections/watch-collection/luminor-due.html,2025/2/17,Panerai_watches_CNY,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor-due/pam01378-luminor-due-luna-rossa.html,PNPAM01378,,PAM01378,Luminor Due,PANERAI,Watch,CNY,56000,PNPAM01378 - Luminor Due庐米诺杜尔Luna Rossa腕表,同色系配色 - 白色,PAM01378,Luminor Due,同色系配色,False,38毫米,True,True,7.6127,7356.128574618729
panerai.com,panerai_all,https://www.panerai.cn/cn/zh-cn/collections/watch-collection/luminor-due.html,2025/2/17,Panerai_watches_CNY,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor-due/pam01381-luminor-due-luna-rossa.html,PNPAM01381,,PAM01381,Luminor Due,PANERAI,Watch,CNY,59000,PNPAM01381 - Luminor Due庐米诺杜尔Luna Rossa腕表,Gris - 黑色,PAM01381,Luminor Due,Gris,False,42毫米,True,True,7.6127,7750.2068911161605
panerai.com,panerai_all,https://www.panerai.cn/cn/zh-cn/collections/watch-collection/luminor-due.html,2025/2/17,Panerai_watches_CNY,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor-due/pam01557-luminor-due-luna.html,PNPAM01557,,PAM01557,Luminor Due,PANERAI,Watch,CNY,73100,PNPAM01557 - Luminor Due Luna,同色系配色 - 粉红色,PAM01557,Luminor Due,同色系配色,False,38毫米,True,True,7.6127,9602.37497865409
panerai.com,panerai_all,https://www.panerai.cn/cn/zh-cn/collections/watch-collection/luminor-due.html,2025/2/17,Panerai_watches_CNY,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor-due/pam01179-luminor-due-luna.html,PNPAM01179,,PAM01179,Luminor Due,PANERAI,Watch,CNY,73100,PNPAM01179 - Luminor Due庐米诺杜尔Luna腕表,同色系配色 - 深蓝色,PAM01179,Luminor Due,同色系配色,False,38毫米,True,True,7.6127,9602.37497865409
panerai.com,panerai_all,https://www.panerai.cn/cn/zh-cn/collections/watch-collection/luminor-due.html,2025/2/17,Panerai_watches_CNY,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor-due/pam01301-luminor-due-luna.html,PNPAM01301,,PAM01301,Luminor Due,PANERAI,Watch,CNY,79100,PNPAM01301 - Luminor Due庐米诺杜尔 Luna腕表, - ,PAM01301,Luminor Due,,False,38毫米,True,True,7.6127,10390.531611648954
panerai.com,panerai_all,https://www.panerai.cn/cn/zh-cn/collections/watch-collection/luminor-due.html,2025/2/17,Panerai_watches_CNY,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor-due/pam01181-luminor-due-luna-goldtech-madreperla.html,PNPAM01181,,PAM01181,Luminor Due,PANERAI,Watch,CNY,163300,PNPAM01181 - Luminor Due Luna Goldtech™ Madreperla ,同色系配色 - 深蓝色,PAM01181,Luminor Due,同色系配色,False,38毫米,True,True,7.6127,21450.996361343543
panerai.com,panerai_all,https://www.panerai.cn/cn/zh-cn/collections/watch-collection/luminor-due.html,2025/2/17,Panerai_watches_CNY,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor-due/pam01504-luminor-due-luna-tuttooro.html,PNPAM01504,,PAM01504,Luminor Due,PANERAI,Watch,CNY,305800,PNPAM01504 - Luminor Due庐米诺杜尔Tutto Oro腕表, - ,PAM01504,Luminor Due,,False,38毫米,True,True,7.6127,40169.71639497156
panerai.com,panerai_all,https://www.panerai.cn/cn/zh-cn/collections/watch-collection/radiomir.html,2025/2/17,Panerai_watches_CNY,https://www.panerai.com/cn/zh-cn/collections/watch-collection/radiomir/pam01570-radiomir-quaranta.html,PNPAM01570,"https://www.panerai.com/content/dam/rcq/pan/km/si/mL/Jw/F0/i4/ti/6H/nA/8r/_Q/kmsimLJwF0i4ti6HnA8r_Q.png.transform.global_square_image_960.png, /content/dam/rcq/pan/km/si/mL/Jw/F0/i4/ti/6H/nA/8r/_Q/kmsimLJwF0i4ti6HnA8r_Q.png.transform.global_square_image_960_2x.png 2x",PAM01570,Radiomir,PANERAI,Watch,CNY,45500,Radiomir镭得米尔Quaranta腕表,同色系配色 - 棕色,PAM01570,Radiomir,同色系配色,False,40毫米,False,True,7.6127,5976.854466877718
panerai.com,panerai_all,https://www.panerai.cn/cn/zh-cn/collections/watch-collection/radiomir.html,2025/2/17,Panerai_watches_CNY,https://www.panerai.com/cn/zh-cn/collections/watch-collection/radiomir/pam01571-radiomir-quaranta.html,PNPAM01571,"https://www.panerai.com/content/dam/rcq/pan/Ot/NA/-H/39/uE/Kv/rR/oH/H4/S8/hQ/OtNA-H39uEKvrRoHH4S8hQ.png.transform.global_square_image_960.png, /content/dam/rcq/pan/Ot/NA/-H/39/uE/Kv/rR/oH/H4/S8/hQ/OtNA-H39uEKvrRoHH4S8hQ.png.transform.global_square_image_960_2x.png 2x",PAM01571,Radiomir,PANERAI,Watch,CNY,45500,Radiomir镭得米尔Quaranta腕表,同色系配色 - 深蓝色,PAM01571,Radiomir,同色系配色,False,40毫米,False,True,7.6127,5976.854466877718
panerai.com,panerai_all,https://www.panerai.cn/cn/zh-cn/collections/watch-collection/radiomir.html,2025/2/17,Panerai_watches_CNY,https://www.panerai.com/cn/zh-cn/collections/watch-collection/radiomir/pam01572-radiomir-quaranta.html,PNPAM01572,"https://www.panerai.com/content/dam/rcq/pan/lz/DC/dU/3y/d0/iv/7I/zD/o2/1G/Ow/lzDCdU3yd0iv7IzDo21GOw.png.transform.global_square_image_960.png, /content/dam/rcq/pan/lz/DC/dU/3y/d0/iv/7I/zD/o2/1G/Ow/lzDCdU3yd0iv7IzDo21GOw.png.transform.global_square_image_960_2x.png 2x",PAM01572,Radiomir,PANERAI,Watch,CNY,45500,Radiomir镭得米尔Quaranta腕表,同色系配色 - 黑色,PAM01572,Radiomir,同色系配色,False,40毫米,False,True,7.6127,5976.854466877718
panerai.com,panerai_all,https://www.panerai.cn/cn/zh-cn/collections/watch-collection/radiomir.html,2025/2/17,Panerai_watches_CNY,https://www.panerai.com/cn/zh-cn/collections/watch-collection/radiomir/pam01573-radiomir-quaranta.html,PNPAM01573,"https://www.panerai.com/content/dam/rcq/pan/iY/f-/Ui/M1/wU/mo/nm/OC/S1/l_/kA/iYf-UiM1wUmonmOCS1l_kA.png.transform.global_square_image_960.png, /content/dam/rcq/pan/iY/f-/Ui/M1/wU/mo/nm/OC/S1/l_/kA/iYf-UiM1wUmonmOCS1l_kA.png.transform.global_square_image_960_2x.png 2x",PAM01573,Radiomir,PANERAI,Watch,CNY,45500,Radiomir镭得米尔Quaranta腕表,同色系配色 - 棕色,PAM01573,Radiomir,同色系配色,False,40毫米,False,True,7.6127,5976.854466877718
panerai.com,panerai_all,https://www.panerai.cn/cn/zh-cn/collections/watch-collection/radiomir.html,2025/2/17,Panerai_watches_CNY,https://www.panerai.com/cn/zh-cn/collections/watch-collection/radiomir/pam01385-radiomir-officine.html,PNPAM01385,"https://www.panerai.com/content/dam/rcq/pan/bc/NG/dJ/yn/8E/S9/WC/7R/lJ/b5/FA/bcNGdJyn8ES9WC7RlJb5FA.png.transform.global_square_image_960.png, /content/dam/rcq/pan/bc/NG/dJ/yn/8E/S9/WC/7R/lJ/b5/FA/bcNGdJyn8ES9WC7RlJb5FA.png.transform.global_square_image_960_2x.png 2x",PAM01385,Radiomir,PANERAI,Watch,CNY,41100,Radiomir镭得米尔Officine腕表,米色 - 棕色,PAM01385,Radiomir,米色,True,45毫米,False,True,7.6127,5398.872936014817
panerai.com,panerai_all,https://www.panerai.cn/cn/zh-cn/collections/watch-collection/radiomir.html,2025/2/17,Panerai_watches_CNY,https://www.panerai.com/cn/zh-cn/collections/watch-collection/radiomir/pam01384-radiomir-officine.html,PNPAM01384,"https://www.panerai.com/content/dam/rcq/pan/jM/Vd/8j/GV/v0/mK/Qt/r0/gL/SM/MA/jMVd8jGVv0mKQtr0gLSMMA.png.transform.global_square_image_960.png, /content/dam/rcq/pan/jM/Vd/8j/GV/v0/mK/Qt/r0/gL/SM/MA/jMVd8jGVv0mKQtr0gLSMMA.png.transform.global_square_image_960_2x.png 2x",PAM01384,Radiomir,PANERAI,Watch,CNY,41100,Radiomir镭得米尔Officine腕表,绿色 - 黑色,PAM01384,Radiomir,绿色,False,45毫米,True,True,7.6127,5398.872936014817
panerai.com,panerai_all,https://www.panerai.cn/cn/zh-cn/collections/watch-collection/radiomir.html,2025/2/17,Panerai_watches_CNY,https://www.panerai.com/cn/zh-cn/collections/watch-collection/radiomir/pam01383-radiomir-officine.html,PNPAM01383,"https://www.panerai.com/content/dam/rcq/pan/VZ/vB/8C/mR/E0/-8/ZC/8P/mN/A9/Qg/VZvB8CmRE0-8ZC8PmNA9Qg.png.transform.global_square_image_960.png, /content/dam/rcq/pan/VZ/vB/8C/mR/E0/-8/ZC/8P/mN/A9/Qg/VZvB8CmRE0-8ZC8PmNA9Qg.png.transform.global_square_image_960_2x.png 2x",PAM01383,Radiomir,PANERAI,Watch,CNY,37300,Radiomir镭得米尔Officine腕表,淡褐色 - Bleu foncé,PAM01383,Radiomir,淡褐色,False,45毫米,True,True,7.6127,4899.707068451404
panerai.com,panerai_all,https://www.panerai.cn/cn/zh-cn/collections/watch-collection/radiomir.html,2025/2/17,Panerai_watches_CNY,https://www.panerai.com/cn/zh-cn/collections/watch-collection/radiomir/pam01382-radiomir-officine.html,PNPAM01382,"https://www.panerai.com/content/dam/rcq/pan/Ku/v1/KD/o5/Rb/Gp/9m/Wf/ki/Al/cA/Kuv1KDo5RbGp9mWfkiAlcA.png.transform.global_square_image_960.png, /content/dam/rcq/pan/Ku/v1/KD/o5/Rb/Gp/9m/Wf/ki/Al/cA/Kuv1KDo5RbGp9mWfkiAlcA.png.transform.global_square_image_960_2x.png 2x",PAM01382,Radiomir,PANERAI,Watch,CNY,37300,Radiomir镭得米尔Officine腕表,米色 - 黑色,PAM01382,Radiomir,米色,False,45毫米,True,True,7.6127,4899.707068451404
panerai.com,panerai_all,https://www.panerai.cn/cn/zh-cn/collections/watch-collection/radiomir.html,2025/2/17,Panerai_watches_CNY,https://www.panerai.com/cn/zh-cn/collections/watch-collection/radiomir/pam01334-radiomir-tre-giorni.html,PNPAM01334,"https://www.panerai.com/content/dam/rcq/pan/gF/8W/6q/zc/WU/WL/kh/SC/cT/uT/ww/gF8W6qzcWUWLkhSCcTuTww.png.transform.global_square_image_960.png, /content/dam/rcq/pan/gF/8W/6q/zc/WU/WL/kh/SC/cT/uT/ww/gF8W6qzcWUWLkhSCcTuTww.png.transform.global_square_image_960_2x.png 2x",PAM01334,Radiomir,PANERAI,Watch,CNY,53700,Radiomir镭得米尔Tre Giorni腕表,米色 - 棕色,PAM01334,Radiomir,米色,False,45毫米,True,True,7.6127,7054.0018653040315
panerai.com,panerai_all,https://www.panerai.cn/cn/zh-cn/collections/watch-collection/radiomir.html,2025/2/17,Panerai_watches_CNY,https://www.panerai.com/cn/zh-cn/collections/watch-collection/radiomir/pam01335-radiomir-tre-giorni.html,PNPAM01335,"https://www.panerai.com/content/dam/rcq/pan/7w/I2/13/Xb/BE/Ga/MS/Z8/Y5/UA/Uw/7wI213XbBEGaMSZ8Y5UAUw.png.transform.global_square_image_960.png, /content/dam/rcq/pan/7w/I2/13/Xb/BE/Ga/MS/Z8/Y5/UA/Uw/7wI213XbBEGaMSZ8Y5UAUw.png.transform.global_square_image_960_2x.png 2x",PAM01335,Radiomir,PANERAI,Watch,CNY,53700,Radiomir镭得米尔Tre Giorni腕表,米色 - 蓝色,PAM01335,Radiomir,米色,False,45毫米,True,True,7.6127,7054.0018653040315
panerai.com,panerai_all,https://www.panerai.cn/cn/zh-cn/collections/watch-collection/radiomir.html,2025/2/17,Panerai_watches_CNY,https://www.panerai.com/cn/zh-cn/collections/watch-collection/radiomir/pam01350-radiomir-tre-giorni.html,PNPAM01350,"https://www.panerai.com/content/dam/rcq/pan/mC/bG/Av/li/W0/6q/58/sB/Gm/l_/1w/mCbGAvliW06q58sBGml_1w.png.transform.global_square_image_960.png, /content/dam/rcq/pan/mC/bG/Av/li/W0/6q/58/sB/Gm/l_/1w/mCbGAvliW06q58sBGml_1w.png.transform.global_square_image_960_2x.png 2x",PAM01350,Radiomir,PANERAI,Watch,CNY,53700,Radiomir镭得米尔Tre Giorni腕表,米色 - 棕色,PAM01350,Radiomir,米色,False,45毫米,True,True,7.6127,7054.0018653040315
panerai.com,panerai_all,https://www.panerai.cn/cn/zh-cn/collections/watch-collection/radiomir.html,2025/2/17,Panerai_watches_CNY,https://www.panerai.com/cn/zh-cn/collections/watch-collection/radiomir/pam01347-radiomir-otto-giorni.html,PNPAM01347,"https://www.panerai.com/content/dam/rcq/pan/sq/bR/W6/SN/-E/CF/th/-B/Zw/5b/tA/sqbRW6SN-ECFth-BZw5btA.png.transform.global_square_image_960.png, /content/dam/rcq/pan/sq/bR/W6/SN/-E/CF/th/-B/Zw/5b/tA/sqbRW6SN-ECFth-BZw5btA.png.transform.global_square_image_960_2x.png 2x",PAM01347,Radiomir,PANERAI,Watch,CNY,73900,Radiomir镭得米尔Otto Giorni腕表 ,米色 - 棕色,PAM01347,Radiomir,米色,False,45毫米,False,True,7.6127,9707.462529720073
panerai.com,panerai_all,https://www.panerai.cn/cn/zh-cn/collections/watch-collection/radiomir.html,2025/2/17,Panerai_watches_CNY,https://www.panerai.com/cn/zh-cn/collections/watch-collection/radiomir/pam01348-radiomir-otto-giorni.html,PNPAM01348,"https://www.panerai.com/content/dam/rcq/pan/4-/XO/xe/EC/K0/KB/TY/Ck/p1/Pc/dA/4-XOxeECK0KBTYCkp1PcdA.png.transform.global_square_image_960.png, /content/dam/rcq/pan/4-/XO/xe/EC/K0/KB/TY/Ck/p1/Pc/dA/4-XOxeECK0KBTYCkp1PcdA.png.transform.global_square_image_960_2x.png 2x",PAM01348,Radiomir,PANERAI,Watch,CNY,73900,Radiomir镭得米尔Otto Giorni腕表 ,米色 - 蓝色,PAM01348,Radiomir,米色,False,45毫米,True,True,7.6127,9707.462529720073
panerai.com,panerai_all,https://www.panerai.cn/cn/zh-cn/collections/watch-collection/radiomir.html,2025/2/17,Panerai_watches_CNY,https://www.panerai.com/cn/zh-cn/collections/watch-collection/radiomir/pam01349-radiomir-california.html,PNPAM01349,"https://www.panerai.com/content/dam/rcq/pan/Or/cO/lA/rx/8k/-r/vp/Xi/gX/X4/Lg/OrcOlArx8k-rvpXigXX4Lg.png.transform.global_square_image_960.png, /content/dam/rcq/pan/Or/cO/lA/rx/8k/-r/vp/Xi/gX/X4/Lg/OrcOlArx8k-rvpXigXX4Lg.png.transform.global_square_image_960_2x.png 2x",PAM01349,Radiomir,PANERAI,Watch,CNY,93300,Radiomir镭得米尔California腕表,淡褐色 - 棕色,PAM01349,Radiomir,淡褐色,False,45毫米,False,True,7.6127,12255.835643070133
panerai.com,panerai_all,https://www.panerai.cn/cn/zh-cn/collections/watch-collection/radiomir.html,2025/2/17,Panerai_watches_CNY,https://www.panerai.com/cn/zh-cn/collections/watch-collection/radiomir/pam01643-radiomir-8-giorni-eilean.html,PNPAM01643,"https://www.panerai.com/content/dam/rcq/pan/eg/qU/d0/pZ/R9/Ww/SQ/tm/pW/lK/wg/egqUd0pZR9WwSQtmpWlKwg.png.transform.global_square_image_960.png, /content/dam/rcq/pan/eg/qU/d0/pZ/R9/Ww/SQ/tm/pW/lK/wg/egqUd0pZR9WwSQtmpWlKwg.png.transform.global_square_image_960_2x.png 2x",PAM01643,Radiomir,PANERAI,Watch,CNY,348600,Radiomir镭得米尔 8 Giorni Eilean腕表,米色 - 棕色,PAM01643,Radiomir,米色,True,45毫米,False,True,7.6127,45791.90037700159
