domain,config_name,start_url,date,brand,url,reference_code,image_url,id,list,brand,category,currency,price,name,variant,reference,collection,productMaterialStrap,productSpecialEdition,size,isAvailable,isSellable
panerai.com,panerai_all,https://www.panerai.com/tw/zh-tw/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_TWD,https://www.panerai.com/tw/zh-tw/collections/watch-collection/submersible/pam01466-submersible-quarantaquattro-luna-rossa-ti-ceramitech.html,PNPAM01466,"https://www.panerai.com/content/dam/rcq/pan/pv/nm/Af/Bx/RC/Ca/gf/sN/AQ/o3/LQ/pvnmAfBxRCCagfsNAQo3LQ.png.transform.global_square_image_960.png, /content/dam/rcq/pan/pv/nm/Af/Bx/RC/Ca/gf/sN/AQ/o3/LQ/pvnmAfBxRCCagfsNAQo3LQ.png.transform.global_square_image_960_2x.png 2x",PAM01466,Submersible,PANERAI,Watch,USD,"510,000",Submersible QuarantaQuattro Luna Rossa Ti-Ceramitech™腕錶,無 - 深藍色,PAM01466,Submersible,無,FALSE,44毫米,FALSE,TRUE
panerai.com,panerai_all,https://www.panerai.com/tw/zh-tw/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_TWD,https://www.panerai.com/tw/zh-tw/collections/watch-collection/submersible/pam01405-submersible-tourbillon-gmt-luna-rossa-experience-editio.html,PNPAM01405,"https://www.panerai.com/content/dam/rcq/pan/2T/Pz/VE/A5/TJ/qP/hT/oB/Nh/bG/_Q/2TPzVEA5TJqPhToBNhbG_Q.png.transform.global_square_image_960.png, /content/dam/rcq/pan/2T/Pz/VE/A5/TJ/qP/hT/oB/Nh/bG/_Q/2TPzVEA5TJqPhToBNhbG_Q.png.transform.global_square_image_960_2x.png 2x",PAM01405,Submersible,PANERAI,Watch,USD,,Submersible Tourbillon GMT Luna Rossa Experience特別版腕錶,無 - 黑色,PAM01405,Submersible,無,TRUE,45毫米,FALSE,TRUE
panerai.com,panerai_all,https://www.panerai.com/tw/zh-tw/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_TWD,https://www.panerai.com/tw/zh-tw/collections/watch-collection/submersible/pam01513-submersible-quarantaquattro-gmt-navy-seals-carbotech.html,PNPAM01513,"https://www.panerai.com/content/dam/rcq/pan/1F/JD/5j/NG/RS/We/7S/rS/w1/bk/fQ/1FJD5jNGRSWe7SrSw1bkfQ.png.transform.global_square_image_960.png, /content/dam/rcq/pan/1F/JD/5j/NG/RS/We/7S/rS/w1/bk/fQ/1FJD5jNGRSWe7SrSw1bkfQ.png.transform.global_square_image_960_2x.png 2x",PAM01513,Submersible,PANERAI,Watch,USD,"607,000",Submersible QuarantaQuattro GMT Navy SEALs Carbotech™,無 - 黑色,PAM01513,Submersible,無,FALSE,44毫米,FALSE,TRUE
panerai.com,panerai_all,https://www.panerai.com/tw/zh-tw/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_TWD,https://www.panerai.com/tw/zh-tw/collections/watch-collection/submersible/pam01590-submersible.html,PNPAM01590,"https://www.panerai.com/content/dam/rcq/pan/bk/Dr/Si/Cl/xk/ii/tB/IY/OU/Os/HQ/bkDrSiClxkiitBIYOUOsHQ.png.transform.global_square_image_960.png, /content/dam/rcq/pan/bk/Dr/Si/Cl/xk/ii/tB/IY/OU/Os/HQ/bkDrSiClxkiitBIYOUOsHQ.png.transform.global_square_image_960_2x.png 2x",PAM01590,Submersible,PANERAI,Watch,USD,"293,000",Submersible,黑色 - NON APPLICABLE,PAM01590,Submersible,黑色,FALSE,42毫米,FALSE,TRUE
panerai.com,panerai_all,https://www.panerai.com/tw/zh-tw/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_TWD,https://www.panerai.com/tw/zh-tw/collections/watch-collection/submersible/pam02973-submersible.html,PNPAM02973,"https://www.panerai.com/content/dam/rcq/pan/19/18/47/7/1918477.png.transform.global_square_image_960.png, /content/dam/rcq/pan/19/18/47/7/1918477.png.transform.global_square_image_960_2x.png 2x",PAM02973,Submersible,PANERAI,Watch,USD,"293,000",Submersible專業潛水腕錶,黑色 - NON APPLICABLE,PAM02973,Submersible,黑色,FALSE,42毫米,FALSE,TRUE
panerai.com,panerai_all,https://www.panerai.com/tw/zh-tw/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_TWD,https://www.panerai.com/tw/zh-tw/collections/watch-collection/submersible/pam02683-submersible.html,PNPAM02683,"https://www.panerai.com/content/dam/rcq/pan/18/18/65/0/1818650.png.transform.global_square_image_960.png, /content/dam/rcq/pan/18/18/65/0/1818650.png.transform.global_square_image_960_2x.png 2x",PAM02683,Submersible,PANERAI,Watch,USD,"323,000",Submersible,黑色 - NON APPLICABLE,PAM02683,Submersible,黑色,FALSE,42毫米,FALSE,TRUE
panerai.com,panerai_all,https://www.panerai.com/tw/zh-tw/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_TWD,https://www.panerai.com/tw/zh-tw/collections/watch-collection/submersible/pam02068-submersible.html,PNPAM02068,"https://www.panerai.com/content/dam/rcq/pan/21/69/21/8/2169218.png.transform.global_square_image_960.png, /content/dam/rcq/pan/21/69/21/8/2169218.png.transform.global_square_image_960_2x.png 2x",PAM02068,Submersible,PANERAI,Watch,USD,"360,000",Submersible, - ,PAM02068,Submersible,,FALSE,42毫米,FALSE,TRUE
panerai.com,panerai_all,https://www.panerai.com/tw/zh-tw/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_TWD,https://www.panerai.com/tw/zh-tw/collections/watch-collection/submersible/pam01595-submersible-quarantaquattro.html,PNPAM01595,"https://www.panerai.com/content/dam/rcq/pan/23/07/80/2/2307802.png.transform.global_square_image_960.png, /content/dam/rcq/pan/23/07/80/2/2307802.png.transform.global_square_image_960_2x.png 2x",PAM01595,Submersible,PANERAI,Watch,USD,"305,000",Submersible QuarantaQuattro,無 - ,PAM01595,Submersible,無,FALSE,44毫米,FALSE,TRUE
panerai.com,panerai_all,https://www.panerai.com/tw/zh-tw/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_TWD,https://www.panerai.com/tw/zh-tw/collections/watch-collection/submersible/pam01596-submersible-quarantaquattro.html,PNPAM01596,"https://www.panerai.com/content/dam/rcq/pan/23/07/82/3/2307823.png.transform.global_square_image_960.png, /content/dam/rcq/pan/23/07/82/3/2307823.png.transform.global_square_image_960_2x.png 2x",PAM01596,Submersible,PANERAI,Watch,USD,"305,000",Submersible QuarantaQuattro,無 - 黑色,PAM01596,Submersible,無,FALSE,44毫米,FALSE,TRUE
panerai.com,panerai_all,https://www.panerai.com/tw/zh-tw/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_TWD,https://www.panerai.com/tw/zh-tw/collections/watch-collection/submersible/pam01518-submersible-quarantaquattro-navy-seals.html,PNPAM01518,"https://www.panerai.com/content/dam/rcq/pan/4A/98/Kb/Z2/S6/uD/jB/JL/VC/Ts/bg/4A98KbZ2S6uDjBJLVCTsbg.png.transform.global_square_image_960.png, /content/dam/rcq/pan/4A/98/Kb/Z2/S6/uD/jB/JL/VC/Ts/bg/4A98KbZ2S6uDjBJLVCTsbg.png.transform.global_square_image_960_2x.png 2x",PAM01518,Submersible,PANERAI,Watch,USD,"314,000",Submersible QuarantaQuattro Navy SEALs腕錶,無 - 黑色,PAM01518,Submersible,無,FALSE,44毫米,FALSE,TRUE
panerai.com,panerai_all,https://www.panerai.com/tw/zh-tw/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_TWD,https://www.panerai.com/tw/zh-tw/collections/watch-collection/submersible/pam01323-submersible-gmt-navy-seals.html,PNPAM01323,"https://www.panerai.com/content/dam/rcq/pan/wU/AA/78/ij/zU/6D/hw/sJ/dj/NG/Uw/wUAA78ijzU6DhwsJdjNGUw.png.transform.global_square_image_960.png, /content/dam/rcq/pan/wU/AA/78/ij/zU/6D/hw/sJ/dj/NG/Uw/wUAA78ijzU6DhwsJdjNGUw.png.transform.global_square_image_960_2x.png 2x",PAM01323,Submersible,PANERAI,Watch,USD,"345,000",Submersible GMT Navy SEALs腕錶,無 - 黑色,PAM01323,Submersible,無,FALSE,44毫米,FALSE,TRUE
panerai.com,panerai_all,https://www.panerai.com/tw/zh-tw/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_TWD,https://www.panerai.com/tw/zh-tw/collections/watch-collection/submersible/pam01676-submersible-quarantaquattro-mike-horn.html,PNPAM01676,"https://www.panerai.com/content/dam/rcq/pan/A3/KM/Bt/Wu/Si/ml/4e/Tl/Z5/Aj/cA/A3KMBtWuSiml4eTlZ5AjcA.png.transform.global_square_image_960.png, /content/dam/rcq/pan/A3/KM/Bt/Wu/Si/ml/4e/Tl/Z5/Aj/cA/A3KMBtWuSiml4eTlZ5AjcA.png.transform.global_square_image_960_2x.png 2x",PAM01676,Submersible,PANERAI,Watch,USD,"366,000",Submersible QuarantaQuattro Mike Horn腕錶 ,無 - 深藍色,PAM01676,Submersible,無,FALSE,44毫米,FALSE,TRUE
panerai.com,panerai_all,https://www.panerai.com/tw/zh-tw/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_TWD,https://www.panerai.com/tw/zh-tw/collections/watch-collection/submersible/pam01681-submersible-quarantaquattro-luna-rossa.html,PNPAM01681,"https://www.panerai.com/content/dam/rcq/pan/gR/PC/qL/Hg/Sf/W6/3V/0x/ZW/AN/wA/gRPCqLHgSfW63V0xZWANwA.png.transform.global_square_image_960.png, /content/dam/rcq/pan/gR/PC/qL/Hg/Sf/W6/3V/0x/ZW/AN/wA/gRPCqLHgSfW63V0xZWANwA.png.transform.global_square_image_960_2x.png 2x",PAM01681,Submersible,PANERAI,Watch,USD,"372,000",Submersible QuarantaQuattro Luna Rossa腕錶,無 - 黑色,PAM01681,Submersible,無,TRUE,44毫米,FALSE,TRUE
panerai.com,panerai_all,https://www.panerai.com/tw/zh-tw/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_TWD,https://www.panerai.com/tw/zh-tw/collections/watch-collection/submersible/pam01288-submersible-quarantaquattro-grigio-roccia.html,PNPAM01288,"https://www.panerai.com/content/dam/rcq/pan/23/07/86/6/2307866.png.transform.global_square_image_960.png, /content/dam/rcq/pan/23/07/86/6/2307866.png.transform.global_square_image_960_2x.png 2x",PAM01288,Submersible,PANERAI,Watch,USD,"357,000",Submersible QuarantaQuattro Grigio Roccia腕錶,深灰色 - 灰色,PAM01288,Submersible,深灰色,FALSE,44毫米,FALSE,TRUE
panerai.com,panerai_all,https://www.panerai.com/tw/zh-tw/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_TWD,https://www.panerai.com/tw/zh-tw/collections/watch-collection/submersible/pam01289-submersible-quarantaquattro-blu-profondo.html,PNPAM01289,"https://www.panerai.com/content/dam/rcq/pan/23/07/84/8/2307848.png.transform.global_square_image_960.png, /content/dam/rcq/pan/23/07/84/8/2307848.png.transform.global_square_image_960_2x.png 2x",PAM01289,Submersible,PANERAI,Watch,USD,"357,000",Submersible QuarantaQuattro Blu Profondo腕錶,藍色 - 藍色,PAM01289,Submersible,藍色,FALSE,44毫米,FALSE,TRUE
panerai.com,panerai_all,https://www.panerai.com/tw/zh-tw/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_TWD,https://www.panerai.com/tw/zh-tw/collections/watch-collection/submersible/pam01287-submersible-quarantaquattro-verde-smeraldo.html,PNPAM01287,"https://www.panerai.com/content/dam/rcq/pan/23/07/84/0/2307840.png.transform.global_square_image_960.png, /content/dam/rcq/pan/23/07/84/0/2307840.png.transform.global_square_image_960_2x.png 2x",PAM01287,Submersible,PANERAI,Watch,USD,"357,000",Submersible QuarantaQuattro Verde Smeraldo腕錶,同色系配色 - ,PAM01287,Submersible,同色系配色,FALSE,44毫米,FALSE,TRUE
panerai.com,panerai_all,https://www.panerai.com/tw/zh-tw/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_TWD,https://www.panerai.com/tw/zh-tw/collections/watch-collection/submersible/pam02231-submersible-carbotech.html,PNPAM02231,"https://www.panerai.com/content/dam/rcq/pan/23/44/86/9/2344869.png.transform.global_square_image_960.png, /content/dam/rcq/pan/23/44/86/9/2344869.png.transform.global_square_image_960_2x.png 2x",PAM02231,Submersible,PANERAI,Watch,USD,"541,000",Submersible Carbotech™腕錶,黑色 - NON APPLICABLE,PAM02231,Submersible,黑色,FALSE,42毫米,FALSE,TRUE
panerai.com,panerai_all,https://www.panerai.com/tw/zh-tw/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_TWD,https://www.panerai.com/tw/zh-tw/collections/watch-collection/submersible/pam01074-submersible-bronzo.html,PNPAM01074,"https://www.panerai.com/content/dam/rcq/pan/21/33/34/4/2133344.png.transform.global_square_image_960.png, /content/dam/rcq/pan/21/33/34/4/2133344.png.transform.global_square_image_960_2x.png 2x",PAM01074,Submersible,PANERAI,Watch,USD,"544,000",Submersible Bronzo ,淡褐色 - 藍色,PAM01074,Submersible,淡褐色,FALSE,42毫米,FALSE,FALSE
panerai.com,panerai_all,https://www.panerai.com/tw/zh-tw/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_TWD,https://www.panerai.com/tw/zh-tw/collections/watch-collection/submersible/pam01232-submersible-quarantaquattro-carbotech.html,PNPAM01232,"https://www.panerai.com/content/dam/rcq/pan/23/07/82/6/2307826.png.transform.global_square_image_960.png, /content/dam/rcq/pan/23/07/82/6/2307826.png.transform.global_square_image_960_2x.png 2x",PAM01232,Submersible,PANERAI,Watch,USD,"571,000",Submersible QuarantaQuattro Carbotech™,無 - 深藍色,PAM01232,Submersible,無,FALSE,44毫米,FALSE,TRUE
panerai.com,panerai_all,https://www.panerai.com/tw/zh-tw/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_TWD,https://www.panerai.com/tw/zh-tw/collections/watch-collection/submersible/pam01241-submersible-s-brabus-blue-shadow-edition.html,PNPAM01241,"https://www.panerai.com/content/dam/rcq/pan/U2/nF/8D/-f/SB/-t/gx/HO/CO/Dp/dg/U2nF8D-fSB-tgxHOCODpdg.png.transform.global_square_image_960.png, /content/dam/rcq/pan/U2/nF/8D/-f/SB/-t/gx/HO/CO/Dp/dg/U2nF8D-fSB-tgxHOCODpdg.png.transform.global_square_image_960_2x.png 2x",PAM01241,Submersible,PANERAI,Watch,USD,,Submersible S Brabus Blue Shadow特別版腕錶,同色系配色 - 黑色,PAM01241,Submersible,同色系配色,TRUE,47毫米,FALSE,TRUE
panerai.com,panerai_all,https://www.panerai.com/tw/zh-tw/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_TWD,https://www.panerai.com/tw/zh-tw/collections/watch-collection/submersible/pam01403-submersible-s-brabus.html,PNPAM01403,"https://www.panerai.com/content/dam/rcq/pan/K3/JK/9I/Io/tU/6I/ZP/Vh/pP/h2/Qw/K3JK9IIotU6IZPVhpPh2Qw.png.transform.global_square_image_960.png, /content/dam/rcq/pan/K3/JK/9I/Io/tU/6I/ZP/Vh/pP/h2/Qw/K3JK9IIotU6IZPVhpPh2Qw.png.transform.global_square_image_960_2x.png 2x",PAM01403,Submersible,PANERAI,Watch,USD,,Submersible S Brabus,同色系配色 - 黑色,PAM01403,Submersible,同色系配色,TRUE,47毫米,FALSE,TRUE
panerai.com,panerai_all,https://www.panerai.com/tw/zh-tw/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_TWD,https://www.panerai.com/tw/zh-tw/collections/watch-collection/submersible/pam01283-submersible-s-brabus-carbotech.html,PNPAM01283,"https://www.panerai.com/content/dam/rcq/pan/yN/Jv/Qn/MQ/R0/Gc/Rj/8T/9-/xV/WQ/yNJvQnMQR0GcRj8T9-xVWQ.png.transform.global_square_image_960.png, /content/dam/rcq/pan/yN/Jv/Qn/MQ/R0/Gc/Rj/8T/9-/xV/WQ/yNJvQnMQR0GcRj8T9-xVWQ.png.transform.global_square_image_960_2x.png 2x",PAM01283,Submersible,PANERAI,Watch,USD,,Submersible S Brabus Carbotech™腕錶,同色系配色 - 黑色,PAM01283,Submersible,同色系配色,TRUE,47毫米,FALSE,TRUE
panerai.com,panerai_all,https://www.panerai.com/tw/zh-tw/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_TWD,https://www.panerai.com/tw/zh-tw/collections/watch-collection/submersible/pam02305-submersible-titanio.html,PNPAM02305,"https://www.panerai.com/content/dam/rcq/pan/14/62/63/2/1462632.png.transform.global_square_image_960.png, /content/dam/rcq/pan/14/62/63/2/1462632.png.transform.global_square_image_960_2x.png 2x",PAM02305,Submersible,PANERAI,Watch,USD,"329,000",Submersible Titanio,黑色 - NON APPLICABLE,PAM02305,Submersible,黑色,FALSE,47毫米,FALSE,TRUE
panerai.com,panerai_all,https://www.panerai.com/tw/zh-tw/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_TWD,https://www.panerai.com/tw/zh-tw/collections/watch-collection/submersible/pam02692-submersible-bmg-tech.html,PNPAM02692,"https://www.panerai.com/content/dam/rcq/pan/14/62/62/8/1462628.png.transform.global_square_image_960.png, /content/dam/rcq/pan/14/62/62/8/1462628.png.transform.global_square_image_960_2x.png 2x",PAM02692,Submersible,PANERAI,Watch,USD,"456,000",Submersible BMG-TECH™ 腕錶,黑色 - NON APPLICABLE,PAM02692,Submersible,黑色,FALSE,47毫米,FALSE,TRUE
panerai.com,panerai_all,https://www.panerai.com/tw/zh-tw/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_TWD,https://www.panerai.com/tw/zh-tw/collections/watch-collection/submersible/pam01669-submersible-navy-seals-titanio.html,PNPAM01669,"https://www.panerai.com/content/dam/rcq/pan/E3/pO/EU/Hi/TV/So/QV/Y3/2p/45/cg/E3pOEUHiTVSoQVY32p45cg.png.transform.global_square_image_960.png, /content/dam/rcq/pan/E3/pO/EU/Hi/TV/So/QV/Y3/2p/45/cg/E3pOEUHiTVSoQVY32p45cg.png.transform.global_square_image_960_2x.png 2x",PAM01669,Submersible,PANERAI,Watch,USD,"420,000",Submersible Navy SEALs Titanio,黑色 - NON APPLICABLE,PAM01669,Submersible,黑色,FALSE,47毫米,FALSE,TRUE
panerai.com,panerai_all,https://www.panerai.com/tw/zh-tw/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_TWD,https://www.panerai.com/tw/zh-tw/collections/watch-collection/submersible/pam02616-submersible-carbotech.html,PNPAM02616,"https://www.panerai.com/content/dam/rcq/pan/B7/vA/ev/hg/Q5/eK/ol/qo/pT/yI/Jg/B7vAevhgQ5eKolqopTyIJg.png.transform.global_square_image_960.png, /content/dam/rcq/pan/B7/vA/ev/hg/Q5/eK/ol/qo/pT/yI/Jg/B7vAevhgQ5eKolqopTyIJg.png.transform.global_square_image_960_2x.png 2x",PAM02616,Submersible,PANERAI,Watch,USD,"583,000",Submersible Carbotech™,Nero - Nero,PAM02616,Submersible,Nero,FALSE,47毫米,FALSE,TRUE
panerai.com,panerai_all,https://www.panerai.com/tw/zh-tw/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_TWD,https://www.panerai.com/tw/zh-tw/collections/watch-collection/submersible/pam02979-submersible-marina-militare-carbotech.html,PNPAM02979,"https://www.panerai.com/content/dam/rcq/pan/18/18/65/5/1818655.png.transform.global_square_image_960.png, /content/dam/rcq/pan/18/18/65/5/1818655.png.transform.global_square_image_960_2x.png 2x",PAM02979,Submersible,PANERAI,Watch,USD,"622,000",Submersible Marina Militare Carbotech™ 腕錶,同色系配色 - Gris,PAM02979,Submersible,同色系配色,FALSE,47毫米,FALSE,TRUE
panerai.com,panerai_all,https://www.panerai.com/tw/zh-tw/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_TWD,https://www.panerai.com/tw/zh-tw/collections/watch-collection/submersible/pam00968-submersible-bronzo.html,PNPAM00968,"https://www.panerai.com/content/dam/rcq/pan/18/95/60/5/1895605.png.transform.global_square_image_960.png, /content/dam/rcq/pan/18/95/60/5/1895605.png.transform.global_square_image_960_2x.png 2x",PAM00968,Submersible,PANERAI,Watch,USD,"574,000",Submersible Bronzo 腕錶,米黃色 - 棕色,PAM00968,Submersible,米黃色,FALSE,47毫米,FALSE,FALSE
panerai.com,panerai_all,https://www.panerai.com/tw/zh-tw/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_TWD,https://www.panerai.com/tw/zh-tw/collections/watch-collection/submersible/pam01670-submersible-gmt-titanio-mike-horn-experience-edition.html,PNPAM01670,"https://www.panerai.com/content/dam/rcq/pan/Vq/s9/8n/Uk/TY/60/z4/Gh/2e/cj/dg/Vqs98nUkTY60z4Gh2ecjdg.png.transform.global_square_image_960.png, /content/dam/rcq/pan/Vq/s9/8n/Uk/TY/60/z4/Gh/2e/cj/dg/Vqs98nUkTY60z4Gh2ecjdg.png.transform.global_square_image_960_2x.png 2x",PAM01670,Submersible,PANERAI,Watch,USD,,Submersible GMT Titanio Mike Horn Experience特別版腕錶,橙色 - NON APPLICABLE,PAM01670,Submersible,橙色,FALSE,47毫米,FALSE,TRUE
panerai.com,panerai_all,https://www.panerai.com/tw/zh-tw/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_TWD,https://www.panerai.com/tw/zh-tw/collections/watch-collection/submersible/pam01800-submersible-elux-lab-id.html,PNPAM01800,"https://www.panerai.com/content/dam/rcq/pan/lj/Vl/-U/GM/Qb/2I/v0/VH/xR/2w/Uw/ljVl-UGMQb2Iv0VHxR2wUw.png.transform.global_square_image_960.png, /content/dam/rcq/pan/lj/Vl/-U/GM/Qb/2I/v0/VH/xR/2w/Uw/ljVl-UGMQb2Iv0VHxR2wUw.png.transform.global_square_image_960_2x.png 2x",PAM01800,Submersible,PANERAI,Watch,USD,,Submersible Elux LAB-ID腕錶,Bleue foncée - Bleu foncée,PAM01800,Submersible,Bleue foncée,TRUE,49毫米,FALSE,TRUE
panerai.com,panerai_all,https://www.panerai.com/tw/zh-tw/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_TWD,https://www.panerai.com/tw/zh-tw/collections/watch-collection/submersible/pam02239-submersible-forze-speciali.html,PNPAM02239,"https://www.panerai.com/content/dam/rcq/pan/23/07/81/3/2307813.png.transform.global_square_image_960.png, /content/dam/rcq/pan/23/07/81/3/2307813.png.transform.global_square_image_960_2x.png 2x",PAM02239,Submersible,PANERAI,Watch,USD,"936,000",Submersible Forze Speciali腕錶,黑色 - NON APPLICABLE,PAM02239,Submersible,黑色,FALSE,47毫米,FALSE,TRUE
panerai.com,panerai_all,https://www.panerai.com/tw/zh-tw/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_TWD,https://www.panerai.com/tw/zh-tw/collections/watch-collection/submersible/pam01521-submersible-chrono-navy-seals-titanio.html,PNPAM01521,"https://www.panerai.com/content/dam/rcq/pan/bW/sU/D8/w3/RT/qG/Ao/PD/im/wu/aw/bWsUD8w3RTqGAoPDimwuaw.png.transform.global_square_image_960.png, /content/dam/rcq/pan/bW/sU/D8/w3/RT/qG/Ao/PD/im/wu/aw/bWsUD8w3RTqGAoPDimwuaw.png.transform.global_square_image_960_2x.png 2x",PAM01521,Submersible,PANERAI,Watch,USD,,Submersible Chrono Navy SEALs腕錶,黑色 - NON APPLICABLE,PAM01521,Submersible,黑色,TRUE,47毫米,FALSE,TRUE
panerai.com,panerai_all,https://www.panerai.com/tw/zh-tw/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_TWD,https://www.panerai.com/tw/zh-tw/collections/watch-collection/submersible/pam02164-submersible-goldtech.html,PNPAM02164,"https://www.panerai.com/content/dam/rcq/pan/21/34/44/9/2134449.png.transform.global_square_image_960.png, /content/dam/rcq/pan/21/34/44/9/2134449.png.transform.global_square_image_960_2x.png 2x",PAM02164,Submersible,PANERAI,Watch,USD,"921,000",Submersible Goldtech™,黑色 - NON APPLICABLE,PAM02164,Submersible,黑色,FALSE,42毫米,FALSE,TRUE
panerai.com,panerai_all,https://www.panerai.com/tw/zh-tw/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_TWD,https://www.panerai.com/tw/zh-tw/collections/watch-collection/submersible/pam02070-submersible-quarantaquattro-goldtech-orocarbo.html,PNPAM02070,"https://www.panerai.com/content/dam/rcq/pan/20/81/27/2/2081272.png.transform.global_square_image_960.png, /content/dam/rcq/pan/20/81/27/2/2081272.png.transform.global_square_image_960_2x.png 2x",PAM02070,Submersible,PANERAI,Watch,USD,,Submersible QuarantaQuattro Goldtech™ OroCarbo腕錶,黑色 - NON APPLICABLE,PAM02070,Submersible,黑色,FALSE,44毫米,FALSE,TRUE
panerai.com,panerai_all,https://www.panerai.com/tw/zh-tw/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_TWD,https://www.panerai.com/tw/zh-tw/collections/watch-collection/submersible/pam01590-submersible.html,PNPAM01590,,PAM01590,Submersible,PANERAI,Watch,USD,"293,000",PNPAM01590 - Submersible,黑色 - NON APPLICABLE,PAM01590,Submersible,黑色,FALSE,42毫米,FALSE,TRUE
panerai.com,panerai_all,https://www.panerai.com/tw/zh-tw/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_TWD,https://www.panerai.com/tw/zh-tw/collections/watch-collection/submersible/pam02973-submersible.html,PNPAM02973,,PAM02973,Submersible,PANERAI,Watch,USD,"293,000",PNPAM02973 - Submersible專業潛水腕錶,黑色 - NON APPLICABLE,PAM02973,Submersible,黑色,FALSE,42毫米,FALSE,TRUE
panerai.com,panerai_all,https://www.panerai.com/tw/zh-tw/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_TWD,https://www.panerai.com/tw/zh-tw/collections/watch-collection/submersible/pam02683-submersible.html,PNPAM02683,,PAM02683,Submersible,PANERAI,Watch,USD,"323,000",PNPAM02683 - Submersible,黑色 - NON APPLICABLE,PAM02683,Submersible,黑色,FALSE,42毫米,FALSE,TRUE
panerai.com,panerai_all,https://www.panerai.com/tw/zh-tw/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_TWD,https://www.panerai.com/tw/zh-tw/collections/watch-collection/submersible/pam01565-submersible-luna-rossa.html,PNPAM01565,,PAM01565,Submersible,PANERAI,Watch,USD,"347,000",PNPAM01565 - Submersible Luna Rossa腕錶,Gris - 黑色,PAM01565,Submersible,Gris,TRUE,42毫米,FALSE,TRUE
panerai.com,panerai_all,https://www.panerai.com/tw/zh-tw/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_TWD,https://www.panerai.com/tw/zh-tw/collections/watch-collection/submersible/pam01579-submersible-luna-rossa.html,PNPAM01579,,PAM01579,Submersible,PANERAI,Watch,USD,"338,000",PNPAM01579 - Submersible Luna Rossa腕錶,Gris - 黑色,PAM01579,Submersible,Gris,FALSE,42毫米,FALSE,TRUE
panerai.com,panerai_all,https://www.panerai.com/tw/zh-tw/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_TWD,https://www.panerai.com/tw/zh-tw/collections/watch-collection/submersible/pam02068-submersible.html,PNPAM02068,,PAM02068,Submersible,PANERAI,Watch,USD,"360,000",PNPAM02068 - Submersible, - ,PAM02068,Submersible,,FALSE,42毫米,FALSE,TRUE
panerai.com,panerai_all,https://www.panerai.com/tw/zh-tw/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_TWD,https://www.panerai.com/tw/zh-tw/collections/watch-collection/submersible/pam01595-submersible-quarantaquattro.html,PNPAM01595,,PAM01595,Submersible,PANERAI,Watch,USD,"305,000",PNPAM01595 - Submersible QuarantaQuattro,無 - ,PAM01595,Submersible,無,FALSE,44毫米,FALSE,TRUE
